prop_budget,policy,tau,f,seed,N_B,N_labels,mean_width,coverage
0.125,2min,0.75,zero,12,149,141.6197967529297,0.17522776126861572,0.9498191681735986
0.125,2min,0.75,mean,12,149,141.6197967529297,0.1697995513677597,0.9588607594936709
0.125,2min,0.75,zero,13,149,141.74954223632812,0.1752784252166748,0.9443942133815552
0.125,2min,0.75,mean,13,149,141.74954223632812,0.16960135102272034,0.9471066907775768
0.125,2min,0.75,zero,14,149,141.7952117919922,0.17543035745620728,0.9443942133815552
0.125,2min,0.75,mean,14,149,141.7952117919922,0.17031995952129364,0.9498191681735986
0.125,2min,0.75,zero,15,149,141.66636657714844,0.1746307909488678,0.9425858951175407
0.125,2min,0.75,mean,15,149,141.66636657714844,0.1694767028093338,0.9543399638336347
0.125,2min,0.75,zero,16,149,141.6808319091797,0.17473597824573517,0.9439421338155516
0.125,2min,0.75,mean,16,149,141.6808319091797,0.16983725130558014,0.9480108499095841
0.125,2min,0.75,zero,17,149,141.51943969726562,0.17397522926330566,0.9507233273056058
0.125,2min,0.75,mean,17,149,141.51943969726562,0.16868899762630463,0.9502712477396021
0.125,2min,0.75,zero,18,149,141.57460021972656,0.1745372712612152,0.9443942133815552
0.125,2min,0.75,mean,18,149,141.57460021972656,0.16919438540935516,0.951627486437613
0.125,2min,0.75,zero,19,149,141.58950805664062,0.1747356355190277,0.9407775768535263
0.125,2min,0.75,mean,19,149,141.58950805664062,0.16953076422214508,0.955244122965642
0.125,2min,0.75,zero,20,149,141.783447265625,0.1746780425310135,0.9330922242314648
0.125,2min,0.75,mean,20,149,141.783447265625,0.16943207383155823,0.9489150090415913
0.125,2min,0.75,zero,21,149,141.5244140625,0.17453207075595856,0.9439421338155516
0.125,2min,0.75,mean,21,149,141.5244140625,0.1695372313261032,0.9511754068716094
0.125,2min,0.75,zero,22,149,141.68896484375,0.17426428198814392,0.9407775768535263
0.125,2min,0.75,mean,22,149,141.68896484375,0.16948097944259644,0.9511754068716094
0.125,2min,0.75,zero,23,149,141.5280303955078,0.1742830127477646,0.9448462929475587
0.125,2min,0.75,mean,23,149,141.5280303955078,0.16924533247947693,0.9358047016274864
0.125,2min,0.75,zero,24,149,141.69168090820312,0.1740695685148239,0.9394213381555153
0.125,2min,0.75,mean,24,149,141.69168090820312,0.16938595473766327,0.9380650994575045
0.125,2min,0.75,zero,25,149,141.4213409423828,0.17489846050739288,0.9502712477396021
0.125,2min,0.75,mean,25,149,141.4213409423828,0.16980965435504913,0.9502712477396021
0.125,2min,0.75,zero,26,149,141.94349670410156,0.1745774894952774,0.9493670886075949
0.125,2min,0.75,mean,26,149,141.94349670410156,0.16968825459480286,0.9507233273056058
0.125,2min,0.75,zero,27,149,141.7246856689453,0.17488059401512146,0.9498191681735986
0.125,2min,0.75,mean,27,149,141.7246856689453,0.16988550126552582,0.9579566003616636
0.125,2min,0.75,zero,28,149,142.01220703125,0.17480459809303284,0.9471066907775768
0.125,2min,0.75,mean,28,149,142.01220703125,0.17005608975887299,0.945750452079566
0.125,2min,0.75,zero,29,149,141.63697814941406,0.17520387470722198,0.9358047016274864
0.125,2min,0.75,mean,29,149,141.63697814941406,0.16970014572143555,0.9416817359855335
0.125,2min,0.75,zero,30,149,141.86302185058594,0.175126850605011,0.9452983725135624
0.125,2min,0.75,mean,30,149,141.86302185058594,0.17012488842010498,0.9430379746835443
0.125,2min,0.75,zero,31,149,141.5664520263672,0.17437781393527985,0.9407775768535263
0.125,2min,0.75,mean,31,149,141.5664520263672,0.16913951933383942,0.9475587703435805
0.125,2min,0.75,zero,32,149,141.70388793945312,0.1748250275850296,0.9430379746835443
0.125,2min,0.75,mean,32,149,141.70388793945312,0.16969501972198486,0.939873417721519
0.125,2min,0.75,zero,33,149,141.5935821533203,0.1742948740720749,0.9412296564195298
0.125,2min,0.75,mean,33,149,141.5935821533203,0.16872243583202362,0.9471066907775768
0.125,2min,0.75,zero,34,149,141.5325469970703,0.1747804433107376,0.9412296564195298
0.125,2min,0.75,mean,34,149,141.5325469970703,0.1695900857448578,0.9462025316455697
0.125,2min,0.75,zero,35,149,141.76356506347656,0.17455419898033142,0.9335443037974683
0.125,2min,0.75,mean,35,149,141.76356506347656,0.16957959532737732,0.9349005424954792
0.125,2min,0.75,zero,36,149,141.68626403808594,0.17504872381687164,0.9371609403254972
0.125,2min,0.75,mean,36,149,141.68626403808594,0.1694451868534088,0.9443942133815552
0.125,2min,0.75,zero,37,149,141.31373596191406,0.17448510229587555,0.9412296564195298
0.125,2min,0.75,mean,37,149,141.31373596191406,0.16920799016952515,0.9475587703435805
0.125,2min,0.75,zero,38,149,141.692138671875,0.1746809184551239,0.9502712477396021
0.125,2min,0.75,mean,38,149,141.692138671875,0.169401615858078,0.9489150090415913
0.125,2min,0.75,zero,39,149,141.54385375976562,0.1747211068868637,0.9466546112115732
0.125,2min,0.75,mean,39,149,141.54385375976562,0.16991840302944183,0.9547920433996383
0.125,2min,0.75,zero,40,149,141.478759765625,0.1742340624332428,0.9403254972875226
0.125,2min,0.75,mean,40,149,141.478759765625,0.16908499598503113,0.9534358047016275
0.125,2min,0.75,zero,41,149,141.79611206054688,0.17485018074512482,0.9403254972875226
0.125,2min,0.75,mean,41,149,141.79611206054688,0.1698518693447113,0.9394213381555153
0.125,2min,0.75,zero,42,149,141.95614624023438,0.17503191530704498,0.9529837251356239
0.125,2min,0.75,mean,42,149,141.95614624023438,0.16989336907863617,0.951627486437613
0.125,2min,0.75,zero,43,149,141.64602661132812,0.17484842240810394,0.9471066907775768
0.125,2min,0.75,mean,43,149,141.64602661132812,0.1694985181093216,0.9502712477396021
0.125,2min,0.75,zero,44,149,142.00497436523438,0.175266832113266,0.9421338155515371
0.125,2min,0.75,mean,44,149,142.00497436523438,0.17013531923294067,0.9448462929475587
0.125,2min,0.75,zero,45,149,141.40505981445312,0.17400597035884857,0.9326401446654611
0.125,2min,0.75,mean,45,149,141.40505981445312,0.16888542473316193,0.9412296564195298
0.125,2min,0.75,zero,46,149,141.8453826904297,0.17420442402362823,0.9502712477396021
0.125,2min,0.75,mean,46,149,141.8453826904297,0.16908760368824005,0.9584086799276673
0.125,2min,0.75,zero,47,149,141.78118896484375,0.17499032616615295,0.9439421338155516
0.125,2min,0.75,mean,47,149,141.78118896484375,0.16960804164409637,0.9416817359855335
0.125,2min,0.75,zero,48,149,141.46881103515625,0.17473115026950836,0.9412296564195298
0.125,2min,0.75,mean,48,149,141.46881103515625,0.1688217669725418,0.9421338155515371
0.125,2min,0.75,zero,49,149,141.58724975585938,0.17456449568271637,0.9394213381555153
0.125,2min,0.75,mean,49,149,141.58724975585938,0.16949738562107086,0.9543399638336347
0.125,2min,0.75,zero,50,149,141.5813751220703,0.17411117255687714,0.9412296564195298
0.125,2min,0.75,mean,50,149,141.5813751220703,0.16864997148513794,0.9579566003616636
0.125,2min,0.75,zero,51,149,141.58047485351562,0.17455627024173737,0.9475587703435805
0.125,2min,0.75,mean,51,149,141.58047485351562,0.16946259140968323,0.9484629294755877
0.125,2min,0.75,zero,52,149,141.65280151367188,0.1741528958082199,0.9403254972875226
0.125,2min,0.75,mean,52,149,141.65280151367188,0.1689615547657013,0.9575045207956601
0.125,2min,0.75,zero,53,149,141.7129364013672,0.17436757683753967,0.9466546112115732
0.125,2min,0.75,mean,53,149,141.7129364013672,0.16913801431655884,0.9471066907775768
0.125,2min,0.75,zero,54,149,141.68218994140625,0.1749604493379593,0.9484629294755877
0.125,2min,0.75,mean,54,149,141.68218994140625,0.1694590151309967,0.9525316455696202
0.125,2min,0.75,zero,55,149,141.65823364257812,0.174961119890213,0.9448462929475587
0.125,2min,0.75,mean,55,149,141.65823364257812,0.16935890913009644,0.9529837251356239
0.125,2min,0.75,zero,56,149,141.24818420410156,0.17463113367557526,0.9466546112115732
0.125,2min,0.75,mean,56,149,141.24818420410156,0.1690230369567871,0.9556962025316456
0.125,2min,0.75,zero,57,149,141.881103515625,0.1741749346256256,0.9403254972875226
0.125,2min,0.75,mean,57,149,141.881103515625,0.16991375386714935,0.9511754068716094
0.125,2min,0.75,zero,58,149,141.3074188232422,0.17416243255138397,0.945750452079566
0.125,2min,0.75,mean,58,149,141.3074188232422,0.16919012367725372,0.9480108499095841
0.125,2min,0.75,zero,59,149,141.98599243164062,0.17471812665462494,0.9416817359855335
0.125,2min,0.75,mean,59,149,141.98599243164062,0.16964544355869293,0.9502712477396021
0.125,2min,0.75,zero,60,149,141.48463439941406,0.17497709393501282,0.9502712477396021
0.125,2min,0.75,mean,60,149,141.48463439941406,0.1694508045911789,0.9493670886075949
0.125,2min,0.75,zero,61,149,141.69711303710938,0.17442505061626434,0.953887884267631
0.125,2min,0.75,mean,61,149,141.69711303710938,0.16968213021755219,0.9534358047016275
0.125,2min,0.75,zero,62,149,141.47604370117188,0.17467808723449707,0.9385171790235082
0.125,2min,0.75,mean,62,149,141.47604370117188,0.1697431057691574,0.9439421338155516
0.125,2min,0.75,zero,63,149,141.54385375976562,0.17442305386066437,0.9394213381555153
0.125,2min,0.75,mean,63,149,141.54385375976562,0.1688780039548874,0.9471066907775768
0.125,2min,0.75,zero,64,149,141.74864196777344,0.17561666667461395,0.9443942133815552
0.125,2min,0.75,mean,64,149,141.74864196777344,0.17002072930335999,0.951627486437613
0.125,2min,0.75,zero,65,149,141.8765869140625,0.1751815527677536,0.9466546112115732
0.125,2min,0.75,mean,65,149,141.8765869140625,0.17040076851844788,0.953887884267631
0.125,2min,0.75,zero,66,149,141.728759765625,0.17454463243484497,0.9443942133815552
0.125,2min,0.75,mean,66,149,141.728759765625,0.16971541941165924,0.9475587703435805
0.125,2min,0.75,zero,67,149,141.70298767089844,0.17481693625450134,0.9484629294755877
0.125,2min,0.75,mean,67,149,141.70298767089844,0.16964121162891388,0.9520795660036167
0.125,2min,0.75,zero,68,149,141.82955932617188,0.17511117458343506,0.9448462929475587
0.125,2min,0.75,mean,68,149,141.82955932617188,0.16982947289943695,0.9525316455696202
0.125,2min,0.75,zero,69,149,141.66726684570312,0.17445561289787292,0.9362567811934901
0.125,2min,0.75,mean,69,149,141.66726684570312,0.1698199212551117,0.9403254972875226
0.125,2min,0.75,zero,70,149,141.8942108154297,0.17468778789043427,0.9439421338155516
0.125,2min,0.75,mean,70,149,141.8942108154297,0.1693217009305954,0.9462025316455697
0.125,2min,0.75,zero,71,149,141.8969268798828,0.17483890056610107,0.9480108499095841
0.125,2min,0.75,mean,71,149,141.8969268798828,0.16971652209758759,0.9507233273056058
0.125,2min,0.75,zero,72,149,141.77259826660156,0.17467348277568817,0.9407775768535263
0.125,2min,0.75,mean,72,149,141.77259826660156,0.16926372051239014,0.9484629294755877
0.125,2min,0.75,zero,73,149,141.6347198486328,0.1747901290655136,0.9443942133815552
0.125,2min,0.75,mean,73,149,141.6347198486328,0.16985200345516205,0.9502712477396021
0.125,2min,0.75,zero,74,149,141.74050903320312,0.1744716912508011,0.9421338155515371
0.125,2min,0.75,mean,74,149,141.74050903320312,0.16958701610565186,0.9489150090415913
0.125,2min,0.75,zero,75,149,141.5203399658203,0.1743425577878952,0.9407775768535263
0.125,2min,0.75,mean,75,149,141.5203399658203,0.16919194161891937,0.955244122965642
0.125,2min,0.75,zero,76,149,141.71383666992188,0.17497029900550842,0.953887884267631
0.125,2min,0.75,mean,76,149,141.71383666992188,0.16956588625907898,0.9493670886075949
0.125,2min,0.75,zero,77,149,141.53526306152344,0.17475265264511108,0.9412296564195298
0.125,2min,0.75,mean,77,149,141.53526306152344,0.16955320537090302,0.9389692585895117
0.125,2min,0.75,zero,78,149,141.6274871826172,0.17450203001499176,0.9362567811934901
0.125,2min,0.75,mean,78,149,141.6274871826172,0.16936036944389343,0.9439421338155516
0.125,2min,0.75,zero,79,149,141.6225128173828,0.17446185648441315,0.9358047016274864
0.125,2min,0.75,mean,79,149,141.6225128173828,0.1692759096622467,0.945750452079566
0.125,2min,0.75,zero,80,149,141.4914093017578,0.1752413660287857,0.9534358047016275
0.125,2min,0.75,mean,80,149,141.4914093017578,0.16990867257118225,0.9547920433996383
0.125,2min,0.75,zero,81,149,141.87161254882812,0.17506976425647736,0.9430379746835443
0.125,2min,0.75,mean,81,149,141.87161254882812,0.1695752888917923,0.9525316455696202
0.125,2min,0.75,zero,82,149,141.6030731201172,0.17452722787857056,0.9498191681735986
0.125,2min,0.75,mean,82,149,141.6030731201172,0.16906683146953583,0.9579566003616636
0.125,2min,0.75,zero,83,149,141.81690979003906,0.17498217523097992,0.9502712477396021
0.125,2min,0.75,mean,83,149,141.81690979003906,0.16997168958187103,0.9525316455696202
0.125,2min,0.75,zero,84,149,141.643310546875,0.1744580715894699,0.9394213381555153
0.125,2min,0.75,mean,84,149,141.643310546875,0.16959141194820404,0.9498191681735986
0.125,2min,0.75,zero,85,149,141.54611206054688,0.17419740557670593,0.9344484629294756
0.125,2min,0.75,mean,85,149,141.54611206054688,0.16901762783527374,0.9394213381555153
0.125,2min,0.75,zero,86,149,141.8679962158203,0.17472946643829346,0.9466546112115732
0.125,2min,0.75,mean,86,149,141.8679962158203,0.16928663849830627,0.9421338155515371
0.125,2min,0.75,zero,87,149,141.51084899902344,0.17488940060138702,0.9511754068716094
0.125,2min,0.75,mean,87,149,141.51084899902344,0.16942471265792847,0.9507233273056058
0.125,2min,0.75,zero,88,149,141.905517578125,0.17497284710407257,0.9421338155515371
0.125,2min,0.75,mean,88,149,141.905517578125,0.1696835607290268,0.9493670886075949
0.125,2min,0.75,zero,89,149,141.56283569335938,0.17442640662193298,0.9416817359855335
0.125,2min,0.75,mean,89,149,141.56283569335938,0.16932131350040436,0.9566003616636528
0.125,2min,0.75,zero,90,149,141.618896484375,0.17457039654254913,0.9525316455696202
0.125,2min,0.75,mean,90,149,141.618896484375,0.1695423126220703,0.9529837251356239
0.125,2min,0.75,zero,91,149,141.58273315429688,0.17402546107769012,0.9330922242314648
0.125,2min,0.75,mean,91,149,141.58273315429688,0.16910329461097717,0.9493670886075949
0.125,2min,0.75,zero,92,149,141.40234375,0.1744823008775711,0.9412296564195298
0.125,2min,0.75,mean,92,149,141.40234375,0.16962693631649017,0.9403254972875226
0.125,2min,0.75,zero,93,149,141.6012725830078,0.17461517453193665,0.9394213381555153
0.125,2min,0.75,mean,93,149,141.6012725830078,0.16938740015029907,0.9466546112115732
0.125,2min,0.75,zero,94,149,141.9502716064453,0.17409031093120575,0.9430379746835443
0.125,2min,0.75,mean,94,149,141.9502716064453,0.16939909756183624,0.9566003616636528
0.125,2min,0.75,zero,95,149,141.8603057861328,0.17488537728786469,0.9434900542495479
0.125,2min,0.75,mean,95,149,141.8603057861328,0.16970093548297882,0.9547920433996383
0.125,2min,0.75,zero,96,149,141.73463439941406,0.17445746064186096,0.9439421338155516
0.125,2min,0.75,mean,96,149,141.73463439941406,0.16972658038139343,0.9475587703435805
0.125,2min,0.75,zero,97,149,141.66184997558594,0.1749362051486969,0.9462025316455697
0.125,2min,0.75,mean,97,149,141.66184997558594,0.16965064406394958,0.9403254972875226
0.125,2min,0.75,zero,98,149,141.55516052246094,0.17397275567054749,0.9403254972875226
0.125,2min,0.75,mean,98,149,141.55516052246094,0.16918295621871948,0.9434900542495479
0.125,2min,0.75,zero,99,149,141.4344482421875,0.1743740290403366,0.9403254972875226
0.125,2min,0.75,mean,99,149,141.4344482421875,0.169204980134964,0.9430379746835443
0.15,unif,nan,zero,0,178,178.2129364013672,0.14886172115802765,0.9480108499095841
0.15,unif,nan,mean,0,178,178.2129364013672,0.1409534066915512,0.9511754068716094
0.15,unif,nan,zero,1,178,177.50543212890625,0.1482926309108734,0.9330922242314648
0.15,unif,nan,mean,1,178,177.50543212890625,0.14095282554626465,0.9484629294755877
0.15,unif,nan,zero,2,178,178.37477111816406,0.1491525024175644,0.9434900542495479
0.15,unif,nan,mean,2,178,178.37477111816406,0.1413165032863617,0.9439421338155516
0.15,unif,nan,zero,3,178,177.91546630859375,0.14892973005771637,0.951627486437613
0.15,unif,nan,mean,3,178,177.91546630859375,0.141026109457016,0.9448462929475587
0.15,unif,nan,zero,4,178,178.20570373535156,0.14945946633815765,0.951627486437613
0.15,unif,nan,mean,4,178,178.20570373535156,0.1411633938550949,0.9570524412296564
0.15,unif,nan,zero,5,178,178.1632080078125,0.1488363891839981,0.9489150090415913
0.15,unif,nan,mean,5,178,178.1632080078125,0.1410495638847351,0.945750452079566
0.15,unif,nan,zero,6,178,177.84674072265625,0.14879897236824036,0.9498191681735986
0.15,unif,nan,mean,6,178,177.84674072265625,0.14097850024700165,0.9480108499095841
0.15,unif,nan,zero,7,178,177.85984802246094,0.14872533082962036,0.945750452079566
0.15,unif,nan,mean,7,178,177.85984802246094,0.1410415917634964,0.9448462929475587
0.15,unif,nan,zero,8,178,177.42405700683594,0.14874519407749176,0.9439421338155516
0.15,unif,nan,mean,8,178,177.42405700683594,0.14105111360549927,0.9489150090415913
0.15,unif,nan,zero,9,178,177.82911682128906,0.1489967256784439,0.9475587703435805
0.15,unif,nan,mean,9,178,177.82911682128906,0.14102931320667267,0.9480108499095841
0.15,unif,nan,zero,10,178,178.0289306640625,0.14884278178215027,0.9443942133815552
0.15,unif,nan,mean,10,178,178.0289306640625,0.14130084216594696,0.9462025316455697
0.15,unif,nan,zero,11,178,178.21022033691406,0.14901599287986755,0.945750452079566
0.15,unif,nan,mean,11,178,178.21022033691406,0.1410999894142151,0.9502712477396021
0.15,unif,nan,zero,12,178,177.99456787109375,0.1492336392402649,0.9480108499095841
0.15,unif,nan,mean,12,178,177.99456787109375,0.1411665678024292,0.9588607594936709
0.15,unif,nan,zero,13,178,177.97242736816406,0.14918281137943268,0.9439421338155516
0.15,unif,nan,mean,13,178,177.97242736816406,0.14097680151462555,0.9439421338155516
0.15,unif,nan,zero,14,178,178.41636657714844,0.14928361773490906,0.9421338155515371
0.15,unif,nan,mean,14,178,178.41636657714844,0.1413959413766861,0.9489150090415913
0.15,unif,nan,zero,15,178,177.98599243164062,0.14887423813343048,0.9498191681735986
0.15,unif,nan,mean,15,178,177.98599243164062,0.1410028338432312,0.9561482820976492
0.15,unif,nan,zero,16,178,177.9213409423828,0.14888937771320343,0.9452983725135624
0.15,unif,nan,mean,16,178,177.9213409423828,0.14103661477565765,0.9520795660036167
0.15,unif,nan,zero,17,178,177.929931640625,0.1486893892288208,0.9416817359855335
0.15,unif,nan,mean,17,178,177.929931640625,0.14089204370975494,0.9511754068716094
0.15,unif,nan,zero,18,178,177.81011962890625,0.1489679515361786,0.9556962025316456
0.15,unif,nan,mean,18,178,177.81011962890625,0.14102917909622192,0.9520795660036167
0.15,unif,nan,zero,19,178,177.7830047607422,0.14909864962100983,0.9466546112115732
0.15,unif,nan,mean,19,178,177.7830047607422,0.14101508259773254,0.9520795660036167
0.15,unif,nan,zero,20,178,178.4267578125,0.14915452897548676,0.9466546112115732
0.15,unif,nan,mean,20,178,178.4267578125,0.14129017293453217,0.9385171790235082
0.15,unif,nan,zero,21,178,178.09629821777344,0.14903278648853302,0.9493670886075949
0.15,unif,nan,mean,21,178,178.09629821777344,0.14098423719406128,0.9502712477396021
0.15,unif,nan,zero,22,178,177.9064178466797,0.14872252941131592,0.9498191681735986
0.15,unif,nan,mean,22,178,177.9064178466797,0.14098791778087616,0.9493670886075949
0.15,unif,nan,zero,23,178,177.59132385253906,0.1485646814107895,0.9421338155515371
0.15,unif,nan,mean,23,178,177.59132385253906,0.14080098271369934,0.9525316455696202
0.15,unif,nan,zero,24,178,177.7414093017578,0.14859987795352936,0.9403254972875226
0.15,unif,nan,mean,24,178,177.7414093017578,0.14083439111709595,0.9430379746835443
0.15,unif,nan,zero,25,178,177.5867919921875,0.14912720024585724,0.9484629294755877
0.15,unif,nan,mean,25,178,177.5867919921875,0.1411387026309967,0.953887884267631
0.15,unif,nan,zero,26,178,178.521240234375,0.14891475439071655,0.9452983725135624
0.15,unif,nan,mean,26,178,178.521240234375,0.14108997583389282,0.9484629294755877
0.15,unif,nan,zero,27,178,178.09312438964844,0.1489386409521103,0.9480108499095841
0.15,unif,nan,mean,27,178,178.09312438964844,0.14117728173732758,0.955244122965642
0.15,unif,nan,zero,28,178,178.70660400390625,0.1491127908229828,0.9475587703435805
0.15,unif,nan,mean,28,178,178.70660400390625,0.1414194256067276,0.9493670886075949
0.15,unif,nan,zero,29,178,178.17088317871094,0.14917989075183868,0.9448462929475587
0.15,unif,nan,mean,29,178,178.17088317871094,0.14096878468990326,0.9448462929475587
0.15,unif,nan,zero,30,178,178.39828491210938,0.1491747498512268,0.9443942133815552
0.15,unif,nan,mean,30,178,178.39828491210938,0.14127913117408752,0.9412296564195298
0.15,unif,nan,zero,31,178,177.89376831054688,0.14867311716079712,0.9520795660036167
0.15,unif,nan,mean,31,178,177.89376831054688,0.140895277261734,0.9511754068716094
0.15,unif,nan,zero,32,178,178.03118896484375,0.1489402949810028,0.9475587703435805
0.15,unif,nan,mean,32,178,178.03118896484375,0.14099247753620148,0.9556962025316456
0.15,unif,nan,zero,33,178,177.62567138671875,0.14881259202957153,0.945750452079566
0.15,unif,nan,mean,33,178,177.62567138671875,0.14064453542232513,0.9439421338155516
0.15,unif,nan,zero,34,178,177.91139221191406,0.14893390238285065,0.9471066907775768
0.15,unif,nan,mean,34,178,177.91139221191406,0.14108647406101227,0.9385171790235082
0.15,unif,nan,zero,35,178,178.08499145507812,0.14879977703094482,0.9385171790235082
0.15,unif,nan,mean,35,178,178.08499145507812,0.14101450145244598,0.9349005424954792
0.15,unif,nan,zero,36,178,178.19891357421875,0.14915606379508972,0.9475587703435805
0.15,unif,nan,mean,36,178,178.19891357421875,0.14120563864707947,0.9466546112115732
0.15,unif,nan,zero,37,178,177.24818420410156,0.14865142107009888,0.9471066907775768
0.15,unif,nan,mean,37,178,177.24818420410156,0.14074166119098663,0.9529837251356239
0.15,unif,nan,zero,38,178,177.96881103515625,0.1489202082157135,0.9439421338155516
0.15,unif,nan,mean,38,178,177.96881103515625,0.14106392860412598,0.9462025316455697
0.15,unif,nan,zero,39,178,177.8856201171875,0.14902204275131226,0.9452983725135624
0.15,unif,nan,mean,39,178,177.8856201171875,0.14109070599079132,0.9561482820976492
0.15,unif,nan,zero,40,178,177.58453369140625,0.14850683510303497,0.9452983725135624
0.15,unif,nan,mean,40,178,177.58453369140625,0.1407313495874405,0.9529837251356239
0.15,unif,nan,zero,41,178,178.21519470214844,0.1488228291273117,0.9394213381555153
0.15,unif,nan,mean,41,178,178.21519470214844,0.1410531848669052,0.9439421338155516
0.15,unif,nan,zero,42,178,178.30108642578125,0.1492895632982254,0.953887884267631
0.15,unif,nan,mean,42,178,178.30108642578125,0.14137955009937286,0.9543399638336347
0.15,unif,nan,zero,43,178,177.7540740966797,0.14895981550216675,0.9439421338155516
0.15,unif,nan,mean,43,178,177.7540740966797,0.14116781949996948,0.9471066907775768
0.15,unif,nan,zero,44,178,178.9837188720703,0.14942385256290436,0.9480108499095841
0.15,unif,nan,mean,44,178,178.9837188720703,0.14156723022460938,0.9430379746835443
0.15,unif,nan,zero,45,178,177.94032287597656,0.1484081745147705,0.939873417721519
0.15,unif,nan,mean,45,178,177.94032287597656,0.14084938168525696,0.9434900542495479
0.15,unif,nan,zero,46,178,177.86256408691406,0.1489255130290985,0.9493670886075949
0.15,unif,nan,mean,46,178,177.86256408691406,0.14100633561611176,0.9556962025316456
0.15,unif,nan,zero,47,178,178.01356506347656,0.1490381360054016,0.9358047016274864
0.15,unif,nan,mean,47,178,178.01356506347656,0.14105303585529327,0.9407775768535263
0.15,unif,nan,zero,48,178,177.69619750976562,0.1489134430885315,0.9430379746835443
0.15,unif,nan,mean,48,178,177.69619750976562,0.14065317809581757,0.9484629294755877
0.15,unif,nan,zero,49,178,177.90008544921875,0.14894239604473114,0.9466546112115732
0.15,unif,nan,mean,49,178,177.90008544921875,0.14110803604125977,0.9520795660036167
0.15,unif,nan,zero,50,178,178.2296600341797,0.14893458783626556,0.9430379746835443
0.15,unif,nan,mean,50,178,178.2296600341797,0.14098338782787323,0.9529837251356239
0.15,unif,nan,zero,51,178,177.79339599609375,0.14876383543014526,0.9462025316455697
0.15,unif,nan,mean,51,178,177.79339599609375,0.1409832388162613,0.9507233273056058
0.15,unif,nan,zero,52,178,178.26898193359375,0.14894981682300568,0.9403254972875226
0.15,unif,nan,mean,52,178,178.26898193359375,0.1409158855676651,0.9556962025316456
0.15,unif,nan,zero,53,178,177.87838745117188,0.1488046795129776,0.939873417721519
0.15,unif,nan,mean,53,178,177.87838745117188,0.1409938484430313,0.9434900542495479
0.15,unif,nan,zero,54,178,178.3024444580078,0.14940492808818817,0.9489150090415913
0.15,unif,nan,mean,54,178,178.3024444580078,0.1413058489561081,0.9566003616636528
0.15,unif,nan,zero,55,178,178.21609497070312,0.149149551987648,0.9493670886075949
0.15,unif,nan,mean,55,178,178.21609497070312,0.14095760881900787,0.9547920433996383
0.15,unif,nan,zero,56,178,177.75633239746094,0.1491091102361679,0.9471066907775768
0.15,unif,nan,mean,56,178,177.75633239746094,0.14083124697208405,0.9534358047016275
0.15,unif,nan,zero,57,178,178.62205505371094,0.14884023368358612,0.9520795660036167
0.15,unif,nan,mean,57,178,178.62205505371094,0.141413152217865,0.953887884267631
0.15,unif,nan,zero,58,178,177.795654296875,0.1486538201570511,0.9439421338155516
0.15,unif,nan,mean,58,178,177.795654296875,0.1409517079591751,0.9475587703435805
0.15,unif,nan,zero,59,178,178.6026153564453,0.14916206896305084,0.9475587703435805
0.15,unif,nan,mean,59,178,178.6026153564453,0.1413159817457199,0.9584086799276673
0.15,unif,nan,zero,60,178,177.93399047851562,0.14899253845214844,0.9471066907775768
0.15,unif,nan,mean,60,178,177.93399047851562,0.14093627035617828,0.9484629294755877
0.15,unif,nan,zero,61,178,177.9222412109375,0.1488862782716751,0.9602169981916817
0.15,unif,nan,mean,61,178,177.9222412109375,0.14103016257286072,0.9529837251356239
0.15,unif,nan,zero,62,178,177.55018615722656,0.14879480004310608,0.9443942133815552
0.15,unif,nan,mean,62,178,177.55018615722656,0.14110882580280304,0.9498191681735986
0.15,unif,nan,zero,63,178,177.64918518066406,0.14883089065551758,0.9448462929475587
0.15,unif,nan,mean,63,178,177.64918518066406,0.14074409008026123,0.9416817359855335
0.15,unif,nan,zero,64,178,178.393310546875,0.1494406908750534,0.945750452079566
0.15,unif,nan,mean,64,178,178.393310546875,0.14132823050022125,0.945750452079566
0.15,unif,nan,zero,65,178,178.2830047607422,0.14902281761169434,0.9412296564195298
0.15,unif,nan,mean,65,178,178.2830047607422,0.1414039582014084,0.9525316455696202
0.15,unif,nan,zero,66,178,178.32640075683594,0.14883597195148468,0.9511754068716094
0.15,unif,nan,mean,66,178,178.32640075683594,0.14130744338035583,0.953887884267631
0.15,unif,nan,zero,67,178,178.31419372558594,0.14905035495758057,0.9498191681735986
0.15,unif,nan,mean,67,178,178.31419372558594,0.14119893312454224,0.9547920433996383
0.15,unif,nan,zero,68,178,178.35081481933594,0.14943848550319672,0.9452983725135624
0.15,unif,nan,mean,68,178,178.35081481933594,0.14127810299396515,0.9525316455696202
0.15,unif,nan,zero,69,178,177.87567138671875,0.14891231060028076,0.9403254972875226
0.15,unif,nan,mean,69,178,177.87567138671875,0.14130596816539764,0.9566003616636528
0.15,unif,nan,zero,70,178,178.02305603027344,0.148996040225029,0.9498191681735986
0.15,unif,nan,mean,70,178,178.02305603027344,0.1408260613679886,0.9443942133815552
0.15,unif,nan,zero,71,178,178.557861328125,0.14891308546066284,0.945750452079566
0.15,unif,nan,mean,71,178,178.557861328125,0.14117881655693054,0.9448462929475587
0.15,unif,nan,zero,72,178,177.96383666992188,0.14887815713882446,0.9443942133815552
0.15,unif,nan,mean,72,178,177.96383666992188,0.14105725288391113,0.9498191681735986
